id,lkp,bsk5,hsk,soluble_oxygen,ph,roundworms,conformity,price,reservoir_id,research_type_id,data
7701,5900,4.01467,25.396,9.58806,,0,1,47.7245,3646,1,2013-04-12
7702,4000,2.48713,11.3116,3.70196,,0,1,38.6038,1613,1,2019-11-21
7703,1900,4.03812,1.66706,,,0,1,16.1537,3689,3,2016-04-19
7704,5500,2.90867,26.8785,,,0,1,66.3912,3281,3,2017-04-02
7705,3300,5.15443,,8.50761,,0,1,79.3371,1928,3,2011-08-12
7706,2400,,18.8674,6.9329,,0,1,39.9743,2956,1,2012-05-11
7707,4400,4.00832,,5.92387,7.57369,0,1,23.0478,2135,1,2010-09-16
7708,2600,,9.88318,,8.97526,0,1,39.8422,2138,3,2011-08-20
7709,,5.52698,,,,0,1,38.8448,1927,2,2013-06-30
7710,4800,1.27621,19.788,,8.22666,0,1,32.8435,3507,2,2015-02-04
7711,5700,3.22034,,6.62876,,0,1,62.424,1172,1,2015-05-17
7712,1200,2.20111,10.2894,3.48751,8.3862,0,1,34.0275,2966,2,2016-03-12
7713,5900,,19.5488,,,0,1,50.6374,688,1,2018-08-28
7714,2500,4.33192,19.0095,,,0,1,49.4998,3439,4,2019-10-09
7715,,3.17478,29.663,9.0154,,0,1,43.621,1687,1,2010-01-11
7716,5700,2.79725,7.79759,9.73583,,0,1,88.0089,3569,1,2016-07-28
7717,,2.52627,,,7.57292,0,1,10.6651,3395,3,2012-04-29
7718,,1.34977,20.0745,7.92362,,0,1,12.518,2811,2,2019-12-04
7719,4400,2.55157,4.06014,,,0,1,20.1804,3497,2,2014-07-18
7720,1400,3.25495,12.048,3.19807,,0,1,61.8744,2897,5,2010-06-22
7721,3900,,2.81111,,,0,1,59.5595,3453,2,2011-04-22
7722,2300,4.43764,7.18131,,8.85884,0,1,73.4966,3412,1,2014-02-27
7723,1200,4.22372,9.94907,,7.09577,0,1,47.2142,3174,1,2011-03-09
7724,3900,1.97273,18.4353,9.86001,7.46777,0,1,28.0047,3680,4,2019-05-14
7725,4100,4.52638,27.8569,,,0,1,61.1435,1711,1,2016-01-15
7726,3100,4.98817,19.8755,6.03684,8.72396,0,1,53.369,2510,1,2011-03-17
7727,2300,4.6742,16.2115,7.60615,,0,1,45.6971,2153,4,2017-06-24
7728,,5.34447,16.5463,8.67491,,0,1,11.6186,3642,1,2014-10-01
7729,2500,3.06267,,,6.58258,0,1,79.6885,1105,4,2017-05-14
7730,1700,5.97159,10.2966,6.33031,,0,1,83.2383,2742,4,2011-04-20
7731,3800,3.2106,12.4062,,6.09103,0,1,78.9649,2369,4,2013-10-19
7732,4200,4.58839,3.76031,,,0,1,41.9857,3547,1,2013-08-04
7733,4600,2.29286,27.8354,5.97946,,0,1,37.8954,914,2,2019-12-13
7734,1600,5.50458,,,6.6495,0,1,12.244,2696,4,2020-05-09
7735,4600,3.72902,23.9466,6.84818,,0,1,57.3856,3384,4,2010-01-26
7736,1100,5.00457,14.651,5.36406,7.58315,0,1,99.3679,711,5,2014-01-22
7737,5100,5.60377,29.2773,9.87541,,0,1,22.4517,2782,3,2018-06-19
7738,1800,4.5555,7.04862,,7.99486,0,1,36.7707,2895,4,2017-04-25
7739,1800,2.21173,13.0253,,8.07769,0,1,34.0432,3399,1,2019-03-13
7740,2800,5.54371,,9.93466,6.81248,0,1,72.7963,3057,2,2015-01-25
7741,3500,2.53428,21.3548,,,0,1,37.262,3147,3,2012-09-26
7742,2900,1.90902,14.0079,,,0,1,74.802,4630,1,2010-02-03
7743,5800,2.415,,9.6118,,0,1,22.7012,3553,3,2018-12-28
7744,,4.22652,17.0854,7.30145,,0,1,10.3107,2733,3,2017-11-07
7745,4700,5.32198,,4.94304,,0,1,17.7254,3554,2,2020-03-03
7746,4000,2.74544,,,,0,1,24.2758,3074,3,2010-12-09
7747,2300,5.22051,,,,0,1,62.3116,2194,2,2017-11-19
7748,3900,5.83552,24.3452,,7.39794,0,1,30.9836,2397,4,2015-09-01
7749,1300,5.57516,25.2273,6.92663,8.00805,0,1,98.5871,2368,1,2010-10-30
7750,5100,3.88038,26.8647,,7.36292,0,1,96.606,3287,3,2014-12-15
7751,2600,2.60467,12.505,,,0,1,60.8434,3645,3,2012-03-29
7752,2400,5.11029,6.69272,,,0,1,97.1858,2724,1,2012-07-06
7753,3800,4.10978,6.97267,,8.22657,0,1,53.5762,3390,2,2011-04-25
7754,5600,2.75911,5.93867,9.43299,,0,1,53.4413,3525,4,2018-07-09
7755,2400,2.94201,16.5009,7.78969,,0,1,20.9779,3277,1,2017-06-21
7756,5400,2.25644,17.8223,,,0,1,74.2279,1168,3,2020-03-01
7757,,2.9637,3.78519,6.46668,,0,1,91.3895,2465,3,2018-09-15
7758,2400,3.40949,27.3975,,,0,1,88.149,2776,5,2017-12-23
7759,2200,1.74141,24.3892,,8.41078,0,1,15.2476,3382,4,2011-03-19
7760,2800,5.0265,22.1088,,,0,1,35.9681,3055,2,2010-05-28
7761,3700,3.81292,18.0722,9.05581,6.85551,0,1,94.2772,2224,4,2015-12-04
7762,2700,4.69365,1.8667,,,0,1,21.4292,3755,1,2017-01-01
7763,5200,5.84601,13.782,7.69451,,0,1,60.1538,2053,4,2015-04-24
7764,1600,5.18283,,4.15672,,0,1,55.6065,3317,1,2012-03-12
7765,2700,1.79772,18.9628,,7.95321,0,1,53.8786,3323,2,2011-04-18
7766,3900,1.93859,23.7843,5.32548,8.57848,0,0,30.4383,556,1,2011-10-13
7767,1800,4.98335,17.8219,,,0,1,96.1321,2413,2,2017-04-16
7768,,3.71576,7.02258,,6.95818,0,1,48.3934,3450,4,2019-05-07
7769,,4.4721,,,,0,1,92.1143,3423,1,2019-09-13
7770,1800,5.32735,10.1845,,,0,1,44.2531,3733,1,2017-01-04
7771,3600,3.57102,24.7654,6.02047,8.50517,0,1,75.5572,3697,3,2019-02-25
7772,3900,,21.3705,9.7294,,0,1,73.8944,3035,4,2016-01-21
7773,5500,4.24175,,7.51835,,0,1,78.4747,2357,3,2010-09-23
7774,1200,1.31454,15.4723,,,0,1,47.3841,3290,3,2020-07-09
7775,4200,1.80606,16.1071,,,0,1,34.6124,3701,2,2018-10-12
7776,5100,1.01729,12.0478,,7.97516,0,1,84.7574,3573,1,2011-03-19
7777,4800,2.34593,,,8.63075,0,1,60.7954,2857,1,2016-03-17
7778,1300,3.02264,,,,0,1,46.9036,1146,2,2014-05-17
7779,4200,5.9972,25.8413,3.10449,,0,1,20.2792,3363,3,2020-03-27
7780,5000,2.65076,25.6384,4.00104,,0,1,46.8678,2870,1,2015-02-07
7781,5400,2.78094,20.2715,,,0,1,91.0574,2922,4,2014-05-14
7782,4100,5.76766,12.9609,,6.59385,0,1,24.7135,3228,3,2011-10-24
7783,3800,4.83868,17.6378,4.90248,6.84528,0,1,13.0315,3008,1,2013-12-03
7784,3100,5.76931,16.4428,,8.29169,0,1,83.0824,1012,2,2012-05-31
7785,1300,5.18228,7.06656,,8.76342,0,1,32.3949,3362,3,2020-02-07
7786,3000,4.36693,16.9747,4.11984,,0,1,81.7791,3030,4,2011-04-16
7787,3400,,,,,0,1,88.4095,279,1,2012-04-11
7788,5600,4.10031,17.7028,3.63608,8.33697,0,1,84.4542,2839,2,2011-06-06
7789,4300,1.47861,7.5838,,,0,1,91.2662,3466,1,2012-11-19
7790,5800,5.53375,10.3166,,6.84696,0,1,83.1577,1124,5,2010-12-13
7791,4000,3.56257,27.4441,,8.76261,0,1,17.9784,3357,4,2016-05-25
7792,1600,2.47257,,,,0,1,34.3027,2037,1,2010-06-27
7793,2800,,12.7426,,8.61808,0,1,31.5231,2971,4,2016-02-07
7794,5500,3.04087,21.8842,,8.90003,0,1,98.0751,1933,2,2018-10-17
7795,4200,3.19427,14.9368,9.46872,,0,1,78.5191,3731,2,2020-03-08
7796,2800,3.81409,29.7107,,,0,1,25.8329,3643,5,2016-10-11
7797,5900,3.18523,,,,0,1,24.6483,2838,3,2015-10-29
7798,1000,2.73078,28.7239,,,0,1,67.0948,352,1,2016-10-18
7799,5400,3.84063,7.51137,,,0,1,56.432,3271,2,2016-07-22
7800,3100,2.06301,15.0087,,,0,1,87.2871,3724,4,2018-05-23
7801,1900,3.23216,9.37106,,,0,1,28.1437,3256,4,2014-09-10
7802,1200,3.4288,6.72658,5.31169,8.19368,0,1,23.9182,3557,4,2019-07-31
7803,5700,4.38339,6.87445,5.77021,6.44797,0,1,38.8694,1143,2,2017-01-04
7804,,3.76209,13.7843,9.8334,,0,1,64.334,3067,2,2014-11-10
7805,4200,2.50474,16.4953,,,0,1,31.0488,3767,4,2016-11-04
7806,5400,2.36343,18.0859,8.25133,,0,1,86.949,3352,3,2017-03-25
7807,3300,,19.241,,,0,1,28.7111,4531,2,2011-10-14
7808,2000,1.24781,4.53284,,,0,1,16.1921,3391,2,2011-11-02
7809,3700,1.30937,,,7.41037,0,1,28.8289,3226,3,2020-10-13
7810,2000,4.36292,7.98535,9.11719,,0,1,36.2205,3327,3,2016-04-04
7811,4600,4.79574,,,6.42264,0,1,23.4325,3649,4,2013-12-16
7812,5900,3.30372,7.90091,,7.06932,0,1,54.4859,3304,1,2014-05-01
7813,3800,2.74182,29.5799,,,0,1,77.8698,3257,3,2018-10-14
7814,1500,,4.85681,,7.23324,0,1,68.3798,3614,4,2017-02-25
7815,1500,1.59608,12.3924,,6.10869,0,1,44.9107,2148,4,2017-01-30
7816,3700,5.2338,,,,0,1,79.5637,3238,2,2014-02-10
7817,4300,2.9665,26.3979,,,1,1,18.3977,2634,4,2013-01-29
7818,5700,1.75874,,6.25537,,0,1,77.0713,2687,1,2012-11-23
7819,5700,4.96047,24.6449,,7.0904,0,1,33.2116,1335,4,2013-02-18
7820,5900,5.25884,11.1313,7.36369,,0,1,72.0996,2973,2,2010-01-03
7821,4600,4.97424,10.3003,,,0,1,42.0288,3470,4,2020-07-19
7822,1700,4.92433,26.2294,,8.00101,0,1,21.6779,3251,4,2015-11-11
7823,3200,1.66372,5.86141,,,0,1,57.1272,3077,1,2016-06-18
7824,4900,1.81591,16.1474,,,0,1,18.9566,3194,1,2018-10-02
7825,3900,3.69741,,5.77608,8.59921,0,1,36.2748,3464,1,2010-08-13
7826,3300,1.45998,11.9547,,,0,1,51.2546,3283,3,2018-08-31
7827,4900,,18.3227,8.15814,,0,1,52.3713,1589,2,2020-12-29
7828,4800,5.4496,6.13407,7.84934,,0,1,80.3996,3777,4,2012-12-23
7829,2100,1.15319,1.3694,,,0,1,68.865,1580,4,2010-05-03
7830,,2.99952,,,8.24641,0,1,18.7795,2520,4,2012-01-01
7831,3300,,24.2829,7.87081,,0,1,70.1091,3691,1,2016-06-06
7832,1200,3.28648,4.46543,,,0,1,93.7006,3405,1,2020-06-14
7833,3100,,21.5187,9.14761,8.95297,0,1,90.4715,3049,1,2018-11-11
7834,5100,1.37675,,5.08741,,0,1,32.9921,3112,4,2011-11-06
7835,4100,1.42766,12.0417,5.13004,,0,1,28.7241,2389,2,2010-05-30
7836,3500,,25.9377,9.97626,,0,1,77.1392,3168,2,2015-10-30
7837,1700,4.12932,22.0858,6.40051,7.52224,0,1,85.8441,3477,4,2015-11-04
7838,5300,5.07527,10.4738,,6.88773,0,1,48.6975,3606,3,2020-02-08
7839,2100,3.17666,26.0414,,,0,1,62.0336,3031,1,2016-08-11
7840,3100,1.28291,,6.56457,,0,1,45.4459,3268,4,2012-11-15
7841,2100,5.79048,14.8591,,,0,1,63.068,3543,3,2020-07-18
7842,1100,3.5684,1.46365,,,0,1,82.2174,2623,2,2010-06-11
7843,1200,4.26737,7.73604,3.00627,7.2277,0,1,65.6253,2584,2,2011-09-08
7844,1000,5.01886,6.32119,,6.65876,0,1,65.0457,1366,3,2017-09-02
7845,1700,4.26292,19.9669,,,0,1,69.7251,2589,5,2018-01-12
7846,4900,3.47526,12.8541,6.49088,,0,1,63.4924,3710,4,2012-01-25
7847,3600,5.52151,4.77625,8.83907,7.60325,0,1,56.4328,3622,3,2012-09-29
7848,2500,,24.8751,,,0,1,63.1433,3070,1,2019-12-28
7849,5500,4.87292,28.3968,,6.99413,0,1,63.1644,3507,1,2011-09-17
7850,1000,1.00401,12.91,,6.71818,0,1,98.9554,3403,4,2016-01-28
7851,5400,5.30456,29.0812,7.02083,,0,1,17.4352,3397,2,2013-09-12
7852,,4.17489,10.0738,9.9596,,0,1,47.5769,3166,1,2012-12-05
7853,3500,3.79193,18.1229,,7.02204,0,1,43.8832,2496,2,2013-08-30
7854,,2.96648,3.727,5.04132,,0,1,84.3325,2820,3,2016-07-20
7855,3900,3.23878,27.9242,6.76691,8.64817,0,1,55.2583,3722,3,2018-11-19
7856,4700,1.07438,2.04615,7.87259,7.42802,0,1,16.4658,3648,4,2019-11-16
7857,3300,,18.0976,,,0,1,66.791,3172,3,2013-02-12
7858,4500,2.43553,11.7529,,8.06775,0,1,29.9128,3744,4,2019-04-21
7859,3000,4.85362,5.63655,6.83955,,0,1,38.0592,3247,4,2014-03-30
7860,5300,3.92639,4.48129,,6.88368,0,1,79.7942,3590,4,2019-03-23
7861,1900,3.75654,23.8625,6.30744,,0,1,44.5778,3789,1,2017-04-11
7862,1300,4.9163,21.364,3.0878,7.46502,0,1,48.3115,3670,1,2019-11-07
7863,1700,1.39929,4.05401,,6.87392,0,1,47.3271,1905,3,2011-07-02
7864,1900,2.41626,,8.57041,,0,1,20.0494,3658,2,2018-10-14
7865,3400,5.73139,21.0484,,,0,1,66.1114,2836,1,2020-11-14
7866,1500,3.92341,1.59251,5.32927,,0,1,29.7319,3681,2,2014-07-19
7867,3200,4.31249,6.50505,4.07698,7.87868,0,1,64.0144,3280,3,2016-07-06
7868,3700,2.35155,19.5014,5.72834,,0,1,54.8777,1200,4,2016-12-09
7869,1400,,13.0298,4.72798,,0,1,49.6557,3849,3,2016-09-28
7870,2800,5.3639,26.5671,3.40669,,0,1,67.7716,2184,4,2011-04-03
7871,4600,3.96133,8.19923,7.62298,,0,1,93.7196,2688,2,2019-04-25
7872,4100,5.93262,8.59513,6.84159,7.2909,0,1,69.7002,3510,4,2014-01-07
7873,3200,3.93525,15.8996,,6.32761,0,1,25.0377,3852,1,2017-04-30
7874,3600,1.66643,27.4271,,,0,1,87.7657,3770,4,2010-04-06
7875,1100,4.22845,,7.46805,,0,1,19.0316,2054,3,2010-07-03
7876,3400,5.56516,4.53845,6.69171,7.31253,0,1,59.8114,3780,1,2020-02-08
7877,5800,1.31317,19.9977,,,0,1,56.0526,3654,4,2014-03-05
7878,3900,5.44332,11.9287,,,0,1,92.0816,2032,4,2019-11-02
7879,2600,5.39809,19.6619,,6.73619,0,1,49.2315,2722,3,2010-09-20
7880,5200,3.49137,19.3238,7.80944,8.23225,0,1,72.7824,3879,2,2019-08-05
7881,,5.94161,21.1644,,,0,1,94.8217,3162,4,2015-12-03
7882,2600,,27.4461,,,0,1,89.228,3355,4,2011-01-03
7883,1000,1.99593,22.4531,,,0,1,27.2352,2987,5,2011-04-08
7884,5200,2.49899,10.9863,,,0,1,69.9095,3476,5,2015-04-22
7885,2300,5.40283,17.7506,,8.45961,0,1,11.3443,1514,3,2019-05-06
7886,5800,2.79081,29.0447,6.17762,,0,1,32.5322,3419,2,2013-07-02
7887,3000,1.8119,19.2415,,,0,1,59.8174,3788,1,2016-10-16
7888,5900,4.39285,26.0602,3.426,6.91245,0,1,16.1391,2341,4,2012-04-24
7889,4500,3.28509,13.2465,3.6906,,0,1,77.7338,3726,4,2014-01-02
7890,2000,2.65767,21.5559,3.89766,8.20427,0,1,22.2584,3582,1,2011-07-31
7891,5900,4.18671,6.54122,,,0,1,20.3482,3823,1,2012-09-17
7892,1500,5.76074,20.4726,,,0,1,65.9314,1809,3,2017-08-01
7893,4300,3.2121,,,,0,1,20.6383,1234,4,2015-11-12
7894,5500,4.94121,23.9441,,7.56008,0,1,82.2394,3580,3,2018-06-07
7895,4600,2.57405,15.1848,9.84517,8.95256,0,1,10.8681,3756,4,2016-08-22
7896,4500,1.20293,,,,0,1,24.7565,2713,3,2010-09-11
7897,3400,2.31873,,6.28591,7.80393,0,1,44.8903,2480,2,2019-12-27
7898,3000,4.26035,17.4492,6.17787,7.34146,0,1,55.5759,2660,3,2013-12-11
7899,4900,5.88362,6.99255,,8.62227,0,1,98.9343,1845,3,2017-11-04
7900,3500,4.37422,3.17891,,7.84452,0,1,49.9932,2423,1,2013-06-27
7901,2200,3.83702,23.4952,,,0,1,99.478,3581,3,2016-08-06
7902,5200,1.34396,,,7.48808,0,1,11.5551,3349,2,2016-11-06
7903,4200,1.70637,27.4096,3.93306,7.95717,0,1,23.4876,3227,3,2013-03-31
7904,4500,2.91137,16.6877,7.59937,,0,1,95.3928,3746,1,2010-06-16
7905,4900,4.11135,5.72868,,,0,1,15.2359,3764,5,2017-10-21
7906,1800,2.56018,14.4618,,8.90596,0,1,47.735,3340,1,2020-09-21
7907,4200,4.9403,23.3528,,,0,1,32.5392,3182,3,2016-08-23
7908,5900,3.06876,21.7464,7.54208,,0,1,56.1175,3695,1,2013-05-27
7909,1700,4.63813,28.3079,,,0,1,75.3009,2828,2,2016-01-18
7910,5700,5.94644,21.1976,,,0,1,95.4469,2911,4,2019-10-27
7911,1300,4.22677,5.31484,,8.72875,0,1,60.4131,3183,1,2015-09-13
7912,3600,2.65331,14.1816,,,0,1,74.7094,3163,4,2014-04-29
7913,3300,3.79546,12.6468,,8.67778,0,1,80.6813,3882,4,2018-08-01
7914,3000,1.67629,14.5845,6.70398,,0,1,65.2768,2578,2,2015-09-11
7915,3800,4.94416,13.7293,7.43646,,0,1,84.9725,1887,5,2013-04-21
7916,2700,4.912,,4.89621,,0,1,55.3498,3061,2,2016-04-09
7917,1600,2.93046,16.9955,,,0,1,31.0763,3601,4,2018-08-02
7918,4500,2.25756,,,,0,1,77.4176,3325,1,2017-03-27
7919,5800,5.51347,,,,0,1,18.7052,3392,1,2020-06-25
7920,5500,4.60849,12.3843,,8.07161,0,1,43.5792,2371,3,2017-05-15
7921,4300,1.60436,28.7739,7.62895,,0,1,69.9145,2663,1,2018-10-19
7922,5700,,20.5885,4.79701,8.95754,0,1,57.8753,3835,1,2014-03-14
7923,3900,2.33854,8.19044,5.44789,7.06399,0,1,77.1439,1858,5,2012-12-07
7924,4100,1.63831,12.0282,5.35209,8.10466,0,1,37.3974,2726,4,2015-03-02
7925,3500,2.65481,13.8762,,,0,1,57.4233,4854,4,2019-08-02
7926,5800,4.16484,4.61336,3.72889,,0,1,37.7882,2808,3,2011-09-24
7927,1800,,5.00931,6.0665,,0,1,59.0619,3396,4,2019-03-13
7928,3900,5.60316,2.80689,3.37874,,0,1,42.7983,3144,1,2019-12-10
7929,,1.74923,5.53228,,,0,1,86.8976,3830,2,2014-08-30
7930,,1.99141,,,6.73372,0,1,94.2751,3782,3,2020-11-06
7931,4200,2.3612,23.2586,5.27765,,0,1,24.9212,2754,3,2010-02-13
7932,4300,1.4635,27.9455,9.94794,,0,1,10.4768,3467,2,2010-03-26
7933,4600,2.90972,7.4886,,8.85283,0,1,93.1473,2847,5,2011-12-30
7934,1700,2.30481,7.09459,7.27589,,0,1,99.2382,3870,3,2018-04-11
7935,3400,,14.2551,7.20567,8.04443,0,1,73.3043,3534,3,2012-12-29
7936,5100,1.42955,23.4103,,7.59604,0,1,93.2666,3417,2,2020-02-11
7937,3200,,28.4503,,,0,1,75.7404,3143,3,2018-10-20
7938,1100,2.06909,21.4345,,6.25186,0,1,31.8423,2418,1,2010-10-23
7939,,,,5.82887,6.76566,0,1,64.6737,2618,3,2018-07-18
7940,5200,2.56108,2.35953,,,0,1,63.6092,3208,3,2019-08-31
7941,1800,3.14741,26.5025,,7.38023,0,1,99.993,3886,1,2017-11-25
7942,2700,5.23524,14.5191,,6.52668,0,1,13.6999,3812,4,2013-05-22
7943,1500,5.08456,3.9742,6.77236,,0,1,40.8382,2894,1,2017-04-23
7944,4300,4.38763,14.5951,5.14246,,0,1,82.2869,2125,1,2015-03-24
7945,3900,3.84265,7.7026,7.41962,7.95761,0,1,61.8452,3045,2,2016-12-03
7946,5400,3.85051,5.09333,,,0,1,45.6388,2585,3,2019-06-06
7947,3200,4.74314,,4.68072,,0,1,85.25,3239,3,2020-01-16
7948,2700,5.75472,1.70668,,,0,1,55.3615,3173,2,2010-03-04
7949,5600,,,,,0,1,97.2669,3672,5,2015-02-16
7950,1500,,12.6784,,,0,1,55.5183,3258,3,2010-05-16
7951,4000,3.33865,26.553,7.50706,6.1954,0,1,93.6801,3936,1,2013-02-25
7952,2100,,24.7299,6.13468,,0,1,67.4726,3602,4,2012-10-01
7953,1000,4.43091,6.05985,,,0,1,46.8707,3702,2,2014-07-04
7954,1600,2.5334,14.4135,8.93246,8.35456,0,1,65.3551,3564,3,2010-06-22
7955,3300,2.96528,28.662,,,0,1,80.0787,3715,1,2015-09-24
7956,3700,,8.82659,,,0,1,51.6027,3063,1,2012-05-25
7957,5800,,19.5457,,7.8178,0,1,34.4112,3828,2,2013-11-30
7958,,2.53581,9.08827,9.87287,,0,1,86.0902,2205,1,2019-02-15
7959,4600,,,,,0,1,47.9695,3822,3,2011-11-30
7960,4900,5.99705,25.1703,5.19682,,0,1,77.4476,1276,1,2016-01-28
7961,1100,3.66205,24.5963,,,0,1,88.6731,2064,3,2011-07-12
7962,4400,4.27247,10.2588,3.31326,,0,1,89.7409,3334,3,2017-09-29
7963,1000,1.06118,24.9644,,6.76279,0,1,69.2199,2493,2,2019-10-13
7964,5100,4.74688,19.3027,8.41307,,0,1,81.0258,2876,4,2016-03-28
7965,5600,2.27514,19.8818,,6.68848,0,1,80.5257,3808,1,2019-09-14
7966,5700,3.76986,23.4003,,,0,1,59.9364,2490,4,2015-06-21
7967,3300,2.49848,14.8808,6.33023,,0,1,81.5621,3443,3,2012-05-01
7968,1400,5.70565,1.1964,,,0,1,81.4431,3292,2,2010-04-23
7969,3100,5.05156,21.2033,,,0,1,91.9725,3927,1,2012-09-12
7970,,4.74653,25.4073,9.06194,,0,1,91.7059,3314,4,2014-03-26
7971,3100,4.50819,15.2578,,,0,1,79.6094,3306,2,2018-07-07
7972,3100,1.81094,22.2133,5.19615,,0,1,99.234,3948,2,2017-10-10
7973,3900,,7.94247,,,0,1,22.7439,3894,3,2019-09-26
7974,4100,3.94889,11.9045,3.48099,,0,1,55.0959,3579,1,2010-10-26
7975,3100,1.70755,15.7313,4.69472,,0,1,43.5862,3056,2,2020-07-06
7976,,4.17463,21.2122,,,0,1,66.2146,3481,4,2015-05-30
7977,3700,4.03672,13.2249,,,0,1,27.0371,4590,4,2017-12-07
7978,3600,2.92196,,,7.86302,0,1,94.857,3496,4,2018-10-02
7979,1800,2.22376,17.2268,,6.01416,0,1,75.5521,3181,1,2019-04-14
7980,,,3.47638,,,0,1,21.7845,610,2,2010-02-27
7981,3000,2.72637,9.41009,,6.49336,0,1,52.5382,1567,3,2012-09-23
7982,5200,5.11521,,,6.60979,0,1,13.7004,2119,4,2019-01-10
7983,5300,2.79676,15.1788,5.90649,7.68347,0,1,45.5314,3817,3,2014-10-24
7984,2000,,,,,0,1,41.3793,2917,4,2014-04-17
7985,1400,5.67676,13.8859,8.70807,,0,1,10.595,3309,4,2017-09-12
7986,4800,3.8459,4.09712,,,0,1,57.4485,3546,1,2018-05-31
7987,5200,3.86992,11.3215,,8.66762,0,1,63.6061,3506,4,2016-10-08
7988,,2.67082,2.19778,,,0,1,37.7921,2201,2,2011-07-10
7989,4500,,8.06034,,6.7062,0,1,29.1595,3711,3,2012-07-18
7990,2500,,,,,0,1,31.7016,2736,5,2010-08-07
7991,,1.75798,10.2794,5.54572,,0,1,68.8554,890,4,2016-03-14
7992,1400,2.86122,26.747,4.86643,,0,1,89.6501,3449,2,2020-09-19
7993,3900,2.58382,21.1188,,,0,1,83.8728,3706,5,2019-12-10
7994,4700,4.29966,24.5965,,,0,1,87.2261,3625,1,2012-06-20
7995,4000,,20.1189,,,0,1,74.9361,2359,2,2018-02-20
7996,4700,4.22391,17.9429,7.89281,,0,1,20.2521,2642,1,2010-02-26
7997,,,,9.18077,8.79932,0,1,44.48,75,2,2014-08-26
7998,4100,2.63144,28.0063,,,0,1,59.8124,3545,2,2011-01-26
7999,1200,3.63788,19.0849,8.09939,,0,1,11.7611,3939,2,2016-07-26
8000,4600,5.21342,28.814,,,0,1,11.9088,1404,2,2011-06-15
8001,4000,1.99436,19.1916,,8.65266,0,1,64.0767,534,1,2017-02-05
8002,3200,4.69916,26.4701,,,0,1,13.807,3342,1,2019-09-26
8003,2100,3.19103,13.0568,,7.09591,0,1,63.3889,3775,1,2018-07-07
8004,5500,2.84854,7.62071,,8.17753,0,1,15.561,2395,4,2010-11-24
8005,5900,3.55793,,,,0,1,75.9089,3613,4,2012-11-25
8006,1900,5.15441,21.1188,9.93097,,0,1,94.4461,3694,3,2016-06-03
8007,2100,,,,,0,1,54.7287,2285,2,2014-01-21
8008,3900,,19.0934,,,0,1,91.7748,3229,1,2013-09-08
8009,2900,4.29923,14.3987,7.95881,,0,1,31.7689,3889,4,2011-01-01
8010,3600,1.0626,16.4993,5.27089,,0,1,23.8641,3987,1,2010-04-28
8011,3600,3.44176,9.68602,,7.1601,0,1,34.5656,3558,3,2015-07-05
8012,2100,1.18369,16.4489,,8.47085,0,1,39.5542,3448,2,2016-03-15
8013,3800,1.33803,20.4651,,,0,1,20.5381,2899,4,2020-11-18
8014,4600,,,,,0,1,36.185,3619,2,2011-10-04
8015,3900,5.87944,19.6105,,,0,1,34.9094,1057,1,2013-05-07
8016,,3.03171,13.8253,,,0,1,84.9727,3717,2,2013-07-17
8017,2400,5.90162,20.3286,6.1127,8.16178,0,1,54.2095,2597,1,2012-12-07
8018,1200,4.03559,23.2012,,7.15493,0,1,37.8406,3064,1,2015-06-28
8019,3600,2.58008,16.4371,,,0,1,80.4308,3935,2,2019-08-02
8020,5000,5.30193,,4.40155,,0,1,33.0772,2938,4,2011-04-16
8021,2000,2.50895,21.5998,,,0,1,96.3303,3489,1,2019-09-29
8022,4800,1.30963,17.0694,,7.78725,0,1,53.77,2889,1,2010-10-23
8023,5600,1.23891,29.6782,,,0,1,62.2836,3469,4,2018-10-21
8024,3800,3.42061,10.9915,6.31296,,0,1,70.2709,3876,4,2012-02-06
8025,,4.20029,11.7105,,,0,1,32.8505,4012,1,2019-01-27
8026,4400,3.98529,7.16167,,7.80231,0,1,89.9593,3659,3,2018-11-02
8027,2600,1.42657,14.6429,5.5318,7.92114,0,1,25.3612,3313,4,2018-11-17
8028,4200,3.19125,18.105,,6.22691,0,1,35.5179,2444,4,2017-04-07
8029,5900,3.07606,12.8215,6.22968,7.22295,1,1,80.1598,2979,2,2013-09-21
8030,2100,1.51716,14.1209,,6.57881,0,1,33.3342,3911,3,2020-05-11
8031,,1.90864,18.1338,,,0,1,31.7346,3707,1,2010-10-05
8032,4400,5.91466,10.0776,6.15011,6.88336,0,1,67.2247,2420,4,2016-11-11
8033,4400,2.40599,26.6068,,,0,1,93.0959,3097,1,2012-03-09
8034,2200,1.82765,6.28842,,,0,1,73.6433,3270,4,2017-10-31
8035,1900,3.11509,,6.48493,,0,1,57.7078,3930,1,2014-02-07
8036,4600,1.87031,27.315,,6.18782,0,1,48.7312,2624,3,2014-01-13
8037,4000,,24.207,,,0,1,50.3115,2679,5,2010-07-07
8038,4700,2.59753,18.8576,,6.86357,0,1,39.9704,3416,4,2013-11-30
8039,1300,2.95453,,8.06879,6.6606,0,1,65.4704,3024,4,2011-05-24
8040,3300,3.00839,,6.07282,,0,1,16.1488,3942,1,2011-04-11
8041,1500,1.9836,13.0905,,,0,1,12.7198,1112,1,2014-05-11
8042,4600,2.18818,26.5397,,7.43861,0,1,71.8313,4018,4,2013-01-30
